,[]
talker,"['speaker', 'utterer', 'verbalizer']"
pall,"['chill', 'shroud', 'cerement', 'winding-sheet', 'winding-clothes', 'curtain', 'drape', 'drapery', 'mantle', 'dull', 'daunt', 'dash', 'scare_off', 'frighten_off', 'scare_away', 'frighten_away', 'scare', 'cloy', 'die', 'become_flat', 'tire', 'weary', 'fatigue']"
excommunicate,['unchurch']
oblique,"['oblique_case', 'external_oblique_muscle', 'musculus_obliquus_externus_abdominis', 'abdominal_external_oblique_muscle']"
assaying,"['assay', 'try', 'seek', 'attempt']"
signal,"['signaling', 'sign', 'signalize', 'signalise', 'bespeak', 'betoken', 'indicate']"
provided,"['supply', 'provide', 'render', 'furnish', 'ply', 'cater', 'put_up', 'offer', 'leave', 'allow_for', 'allow']"
valerius,[]
outcry,"['cry', 'call', 'yell', 'shout', 'vociferation', 'outshout', 'exclaim', 'cry_out']"
evans,"['Evans', 'Herbert_McLean_Evans', 'Arthur_Evans']"
amurath,[]
securely,[]
ulysses',[]
swabber,[]
misbeliever,['heretic']
horatio,[]
pester,"['tease', 'badger', 'bug']"
dearest,"['beloved', 'dear', 'honey', 'love', 'darling', 'good', 'near', 'devout', 'earnest', 'heartfelt', 'costly', 'high-priced', 'pricey']"
savageness,[]
bargains,"['bargain', 'deal', 'buy', 'steal']"
attributed,"['impute', 'ascribe', 'assign']"
deliberate,"['consider', 'debate', 'moot', 'turn_over', 'calculated', 'measured']"
seal'd,[]
chaud,[]
unhearts,[]
cauterizing,"['cauterize', 'cauterise', 'burn']"
topgallant,['topgallant_sail']
lucius,[]
unsaluted,[]
jovial,"['gay', 'jocund', 'jolly', 'merry']"
plautus,"['Plautus', 'Titus_Maccius_Plautus']"
test,"['trial', 'trial_run', 'tryout', 'mental_test', 'mental_testing', 'psychometric_test', 'examination', 'exam', 'run', 'prove', 'try', 'try_out', 'examine', 'essay', 'screen']"
favours,"['favor', 'favour', 'party_favor', 'party_favour', 'privilege']"
enamell'd,[]
arms],[]
unbolt,[]
lunacies,"['lunacy', 'madness', 'insaneness', 'folly', 'foolery', 'tomfoolery', 'craziness']"
privileged,"['privilege', 'favor', 'favour', 'inside']"
confixed,[]
violet,"['reddish_blue', 'purple']"
allottery,[]
contempts,"['contempt', 'disdain', 'scorn', 'despite']"
dy'd,[]
zounds,[]
wrist,"['carpus', 'wrist_joint', 'radiocarpal_joint']"
cods,"['pod', 'cod', 'seedcase', 'codfish', 'gull', 'dupe', 'slang', 'befool', 'fool', 'put_on', 'take_in', 'put_one_over', 'put_one_across', 'tease', 'razz', 'rag', 'tantalize', 'tantalise', 'bait', 'taunt', 'twit', 'rally']"
poet's,[]
heresies,"['unorthodoxy', 'heterodoxy']"
younker,"['young_person', 'youth']"
sheriff,[]
sinel's,[]
nuns,"['nun', 'conical_buoy']"
doubled,"['double', 'duplicate', 'double_over', 'double_up', 'reduplicate', 'repeat', 'replicate', 'twofold']"
suppress'd,[]
conceit's,[]
lugg'd,[]
ursula,[]
knife],[]
philarmonus,[]
driven,"['drive', 'motor', 'force', 'ram', 'repel', 'repulse', 'force_back', 'push_back', 'beat_back', 'tug', 'labor', 'labour', 'push', 'get', 'aim', 'ride', 'take', 'goaded', 'impelled', 'compulsive']"
hurtling,"['hurtle', 'lunge', 'hurl', 'thrust']"
insupportable,"['indefensible', 'unjustifiable', 'unwarrantable']"
offendendo,[]
endow,"['indue', 'gift', 'empower', 'invest', 'endue']"
skittish,"['flighty', 'spooky']"
gentlest,"['gentle', 'soft', 'aristocratic', 'aristocratical', 'blue', 'blue-blooded', 'patrician', 'docile']"
garterd,[]
embassy,[]
goddesses,[]
knights,"['knight', 'horse']"
[antonio],[]
berod,[]
alligant,[]
wid'st,[]
lov'd,[]
[on,[]
quarters,"['living_quarters', 'one-fourth', 'fourth', 'one-quarter', 'quarter', 'fourth_part', 'twenty-five_percent', 'quartern', 'stern', 'after_part', 'poop', 'tail', 'billet', 'canton', 'draw']"
seizes,"['seize', 'prehend', 'clutch', 'appropriate', 'capture', 'conquer', 'impound', 'attach', 'sequester', 'confiscate', 'assume', 'usurp', 'take_over', 'arrogate', 'get_hold_of']"
scales,"['scale', 'scale_of_measurement', 'graduated_table', 'ordered_series', 'scale_leaf', 'scurf', 'exfoliation', 'musical_scale', 'weighing_machine', 'plate', 'shell', 'surmount']"
bardolph,[]
[behind],[]
fitting,"['adjustment', 'accommodation', 'appointment', 'try-on', 'trying_on', 'suit', 'accommodate', 'fit', 'go', 'meet', 'conform_to', 'match', 'correspond', 'check', 'jibe', 'gibe', 'tally', 'agree', 'equip', 'fit_out']"
to't,[]
intimate,"['confidant', 'adumbrate', 'insinuate', 'suggest', 'cozy', 'informal', 'familiar', 'sexual', 'inner', 'internal', 'knowledgeable']"
fathoms,"['fathom', 'fthm', 'penetrate', 'bottom']"
mamillius,[]
volt,[]
recovery,"['convalescence', 'recuperation']"
deliv'red,[]
makeless,[]
doctors,"['doctor', 'doc', 'physician', 'MD', 'Dr.', 'medico', 'Doctor_of_the_Church', 'Doctor', 'sophisticate', 'doctor_up', 'repair', 'mend', 'fix', 'bushel', 'furbish_up', 'restore']"
hind'ring,[]
bellona's,[]
dimm'd,[]
prisons,['prison']
measures,"['measure', 'step', 'quantity', 'amount', 'bill', 'measurement', 'measuring', 'mensuration', 'standard', 'criterion', 'touchstone', 'meter', 'metre', 'beat', 'cadence', 'bar', 'measuring_stick', 'measuring_rod', 'mensurate', 'measure_out', 'quantify', 'evaluate', 'valuate', 'assess', 'appraise']"
pillicock,[]
dimming,"['dim', 'dip', 'blind', 'blur']"
questant,[]
million,"['1000000', 'one_thousand_thousand', 'meg', 'billion', 'trillion', 'zillion', 'jillion']"
sigh'st,[]
favorable,"['favourable', 'golden', 'lucky', 'prosperous', 'friendly']"
octavia,[]
indent,"['indentation', 'indention', 'indenture']"
sacks,"['sack', 'poke', 'paper_bag', 'carrier_bag', 'pouch', 'sac', 'pocket', 'sackful', 'sacque', 'hammock', 'chemise', 'shift', 'dismissal', 'dismission', 'discharge', 'firing', 'liberation', 'release', 'sacking', 'plunder', 'displace', 'fire', 'give_notice', 'can', 'dismiss', 'give_the_axe', 'send_away', 'force_out', 'give_the_sack', 'terminate', 'net', 'sack_up']"
pedro,[]
exclamation,['exclaiming']
studiously,[]
material,"['stuff', 'fabric', 'cloth', 'textile', 'corporeal', 'substantial']"
kibe,[]
tigers,"['Liberation_Tigers_of_Tamil_Eelam', 'LTTE', 'Tamil_Tigers', 'Tigers', 'World_Tamil_Association', 'World_Tamil_Movement', 'tiger']"
digits,"['digit', 'figure', 'finger', 'fingerbreadth', ""finger's_breadth""]"
cedars,"['cedar', 'cedar_tree', 'cedarwood']"
mover,"['proposer', 'public_mover', 'moving_company', 'removal_firm']"
atropos,[]
'guilty,[]
scholarly,[]
farms,"['farm', 'grow', 'raise']"
portia,[]
bolt,"['thunderbolt', 'bolt_of_lightning', 'deadbolt', 'dash', 'abscond', 'absquatulate', 'decamp', 'run_off', 'go_off', 'make_off', 'run_out', 'bolt_out', 'beetle_off', 'gobble', 'rigidly', 'stiffly', 'bang', 'slap', 'slapdash']"
thou'dst,[]
besmear,[]
gelding,['geld']
parents',[]
stable,"['stalls', 'horse_barn', 'static']"
blemishes,"['blemish', 'defect', 'mar', 'deface', 'disfigure', 'spot']"
potion's,[]
muniments,[]
nurse,"['nanny', 'nursemaid', 'harbor', 'harbour', 'hold', 'entertain', 'breastfeed', 'suckle', 'suck', 'wet-nurse', 'lactate']"
butler,"['pantryman', 'Butler']"
exacted,"['demand', 'exact', 'claim']"
pillagers,"['plunderer', 'pillager', 'looter', 'spoiler', 'despoiler', 'raider']"
calmly,[]
fastly,[]
confounding,"['confuse', 'throw', 'fox', 'befuddle', 'fuddle', 'bedevil', 'confound', 'discombobulate']"
voices,"['voice', 'vocalization', 'vocalisation', 'vocalism', 'phonation', 'vox', 'articulation', 'spokesperson', 'interpreter', 'representative', 'part', 'sound', 'vocalize']"
cupbearer,[]
cheater,"['deceiver', 'cheat', 'trickster', 'beguiler']"
potatoes,"['potato', 'white_potato', 'Irish_potato', 'murphy', 'spud', 'tater', 'white_potato_vine']"
begot,"['beget', 'get', 'engender', 'father', 'mother', 'sire', 'generate']"
cardinal's,[]
pope,"['Catholic_Pope', 'Roman_Catholic_Pope', 'pontiff', 'Holy_Father', 'Vicar_of_Christ', 'Bishop_of_Rome', 'Pope']"
bay'd,[]
drunkard's,[]
noises,"['noise', 'dissonance', 'racket', 'interference', 'disturbance', 'randomness', 'haphazardness', 'stochasticity', 'make_noise']"
imprinted,"['imprint', 'form']"
enters,"['enter', 'come_in', 'get_into', 'get_in', 'go_into', 'go_in', 'move_into', 'participate', 'enroll', 'inscribe', 'enrol', 'recruit', 'figure', 'record', 'put_down', 'accede', 'insert', 'infix', 'introduce']"
decay'd,[]
crumbs,"['crumb', 'rotter', 'dirty_dog', 'rat', 'skunk', 'stinker', 'stinkpot', 'bum', 'puke', 'lowlife', 'scum_bag', 'so-and-so']"
nag,"['scold', 'scolder', 'nagger', 'common_scold', 'hack', 'jade', 'plug', 'peck']"
disorder,"['upset', 'disorderliness', 'perturb', 'unhinge', 'disquiet', 'trouble', 'cark', 'distract']"
recreate,"['animate', 'reanimate', 'revive', 'renovate', 'repair', 'quicken', 'vivify', 'revivify', 'play', 'cheer', 'hearten']"
on's,[]
northward,"['north', 'due_north', 'N', 'northbound', 'northerly']"
4557,[]
gentleness,"['gradualness', 'softness']"
tongueless,"['mute', 'unspoken']"
ho,"['holmium', 'Ho']"
bragged,"['boast', 'tout', 'swash', 'shoot_a_line', 'brag', 'gas', 'blow', 'bluster', 'vaunt']"
babes',[]
part'st,[]
everything,[]
felicity,['felicitousness']
steps,"['stairs', 'measure', 'step', 'footstep', 'pace', 'stride', 'stair', 'gradation', ""stone's_throw"", 'footfall', 'tone', 'whole_tone', 'whole_step', 'footprint', 'footmark', 'dance_step', 'tread', 'mistreat', 'maltreat', 'abuse', 'ill-use']"
northerly,"['north_wind', 'norther', 'boreas', 'northern', 'north', 'northwards']"
dew's,[]
astraea's,[]
rate,"['charge_per_unit', 'pace', 'rank', 'range', 'order', 'grade', 'place']"
following,"['followers', 'pursuit', 'chase', 'pursual', 'follow', 'postdate', 'fall_out', 'travel_along', 'comply', 'abide_by', 'come_after', 'conform_to', 'adopt', 'espouse', 'take_after', 'trace', 'watch', 'observe', 'watch_over', 'keep_an_eye_on', 'succeed', 'play_along', 'accompany', 'keep_up', 'keep_abreast', 'come', 'be', 'surveil', 'survey', 'pursue', 'stick_to', 'stick_with', 'undermentioned']"
endamage,[]
knocking,"['knock', 'strike_hard', 'bump', 'tap', 'rap', 'pink', 'ping', 'criticize', 'criticise']"
havoc,[]
saracens,[]
clitus,[]
appropriation,[]
cocytus',[]
aboding,[]
pursuivant,[]
subtile,[]
aloes,['bitter_aloes']
payments,"['payment', 'defrayal', 'defrayment']"
beadle,"['Beadle', 'George_Beadle']"
sighing,['sigh']
us',[]
forehead's,[]
coursing,"['course', 'run', 'flow']"
doctrine,"['philosophy', 'philosophical_system', 'school_of_thought']"
th'monument,[]
premeditation,[]
no,"['nobelium', 'No', 'atomic_number_102']"
mesh'd,[]
[balthasar],[]
unburthen'd,[]
hacks,"['hack', 'drudge', 'hacker', 'machine_politician', 'ward-heeler', 'political_hack', 'hack_writer', 'literary_hack', 'cab', 'taxi', 'taxicab', 'jade', 'nag', 'plug', 'chop', 'cut', 'hack_on', 'cut_up']"
cite,"['citation', 'acknowledgment', 'credit', 'reference', 'mention', 'quotation', 'advert', 'bring_up', 'name', 'refer', 'quote', 'adduce', 'abduce', 'summon']"
bring'st,[]
blackfriars,"['Dominican', 'Black_Friar', 'Blackfriar']"
roted,"['decompose', 'rot', 'molder', 'moulder']"
whispers],[]
transgresses,"['transgress', 'offend', 'infract', 'violate', 'go_against', 'breach', 'break', 'sin', 'trespass']"
observances,"['observation', 'observance', 'watching', 'ceremony', 'ceremonial', 'ceremonial_occasion', 'notice']"
drunkards,"['drunkard', 'drunk', 'rummy', 'sot', 'inebriate']"
accusative,"['accusative_case', 'objective_case', 'accusatory', 'accusing', 'accusive']"
diversity,"['diverseness', 'multifariousness']"
dresser,"['chest_of_drawers', 'chest', 'bureau', ""actor's_assistant"", 'dressing_table', 'vanity']"
excuses,"['excuse', 'alibi', 'exculpation', 'self-justification', 'apology', 'pardon', 'relieve', 'let_off', 'exempt', 'explain', 'apologize', 'apologise', 'justify', 'rationalize', 'rationalise', 'beg_off']"
corn,"['maize', 'Indian_corn', 'Zea_mays', 'edible_corn', 'clavus', 'corn_whiskey']"
beverage,"['drink', 'drinkable']"
leaves,"['leaf', 'leafage', 'foliage', 'folio', 'leave', 'leave_of_absence', 'farewell', 'leave-taking', 'parting', 'go_forth', 'go_away', 'leave_alone', 'leave_behind', 'exit', 'go_out', 'get_out', 'allow_for', 'allow', 'provide', 'result', 'lead', 'depart', 'pull_up_stakes', 'entrust', 'bequeath', 'will', 'impart', 'give', 'pass_on']"
tool,"['instrument', 'creature', 'puppet', 'cock', 'prick', 'dick', 'shaft', 'pecker', 'peter', 'putz', 'joyride']"
proposer,['suggester']
o'ergalled,[]
sincerity,"['earnestness', 'seriousness', 'unassumingness']"
swart,"['dark-skinned', 'dusky']"
scoff,"['jeer', 'jeering', 'mockery', 'scoffing', 'flout', 'barrack']"
'poor,[]
dinner's,[]
regent,[]
[roaring],[]
falsehood,"['falsity', 'untruth']"
obtain'd,[]
sauced,[]
accept,"['take', 'have', 'consent', 'go_for', 'admit', 'take_on', 'bear', 'take_over', 'assume', 'live_with']"
larder,['pantry']
enrings,[]
depositaries,"['depository', 'deposit', 'depositary']"
digested,"['digest', 'endure', 'stick_out', 'stomach', 'bear', 'stand', 'tolerate', 'support', 'brook', 'abide', 'suffer', 'put_up', 'condense']"
spreading,"['spread', 'dissemination', 'airing', 'public_exposure', 'distribute', 'propagate', 'overspread', 'unfold', 'spread_out', 'open', 'circulate', 'circularize', 'circularise', 'disseminate', 'broadcast', 'diffuse', 'disperse', 'pass_around', 'go_around', 'scatter']"
gud,[]
medium,"['culture_medium', 'spiritualist', 'sensitive', 'mass_medium', 'metier', 'average']"
bites,"['bite', 'morsel', 'bit', 'sting', 'insect_bite', 'collation', 'snack', 'pungency', 'sharpness', 'raciness', 'chomp', 'seize_with_teeth', 'burn']"
ploody,[]
'scapes,[]
amply,['richly']
mastiff,[]
prophesied,"['prophesy', 'vaticinate']"
panderly,[]
awooing,[]
'this,[]
'til,[]
murd'red,[]
cheerfully,[]
origin,"['beginning', 'root', 'rootage', 'source', 'descent', 'extraction', 'origination', 'inception', 'lineage', 'line', 'line_of_descent', 'bloodline', 'blood_line', 'blood', 'pedigree', 'ancestry', 'parentage', 'stemma']"
chas'd,[]
d'arma,[]
madrigals,[]
whoremaster,"['whoremonger', 'john']"
swinstead,[]
continent,['Continent']
holidays,['vacation']
feverous,[]
display'd,[]
persuade,['carry']
faithfull'st,[]
riband,[]
shelf,[]
'saving,[]
sexton,"['Sexton', 'Anne_Sexton']"
scarf,[]
forges,"['forge', 'smithy', 'hammer', 'fake', 'counterfeit', 'invent', 'contrive', 'devise', 'excogitate', 'formulate', 'spurt', 'spirt', 'shape', 'form', 'work', 'mold', 'mould']"
nimbler,"['agile', 'nimble', 'quick']"
carcass,[]
squealing,"['squeal', 'oink', 'confess', 'fink', 'screaky', 'screechy', 'squeaking']"
seat,"['place', 'buttocks', 'nates', 'arse', 'butt', 'backside', 'bum', 'buns', 'can', 'fundament', 'hindquarters', 'hind_end', 'keister', 'posterior', 'prat', 'rear', 'rear_end', 'rump', 'stern', 'tail', 'tail_end', 'tooshie', 'tush', 'bottom', 'behind', 'derriere', 'fanny', 'ass', 'sit', 'sit_down', 'induct']"
forerunner,"['precursor', 'harbinger', 'predecessor', 'herald']"
admission,"['admittance', 'entrance_fee', 'admission_charge', 'admission_fee', 'admission_price', 'price_of_admission', 'entrance_money', 'entree', 'access']"
plodded,"['slog', 'footslog', 'plod', 'trudge', 'pad']"
manacles,"['handcuff', 'cuff', 'handlock']"
fruition,['realization']
striving,"['nisus', 'pains', 'strain', 'endeavor', 'endeavour', 'strive']"
ominous,"['baleful', 'forbidding', 'menacing', 'minacious', 'minatory', 'sinister', 'threatening', 'ill']"
unfrequented,['lonely']
besides,"['in_any_case', 'too', 'also', 'likewise']"
society,"['club', 'social_club', 'guild', 'gild', 'lodge', 'order', 'company', 'companionship', 'fellowship', 'high_society', 'beau_monde', 'smart_set']"
helena,['Helena']
swoll'n,[]
token,"['item', 'keepsake', 'souvenir', 'relic', 'nominal']"
traitorous,"['faithless', 'unfaithful', 'treasonable']"
bloods,"['blood', 'rake', 'rakehell', 'profligate', 'rip', 'roue', 'lineage', 'line', 'line_of_descent', 'descent', 'bloodline', 'blood_line', 'pedigree', 'ancestry', 'origin', 'parentage', 'stemma']"
renders,"['render', 'supply', 'provide', 'furnish', 'interpret', 'yield', 'return', 'give', 'generate', 'deliver', 'submit', 'hand_over', 'fork_over', 'fork_out', 'fork_up', 'turn_in', 'picture', 'depict', 'show', 'translate']"
wraps,"['wrap', 'wrapper', 'wrapping', 'wrap_up', 'wind', 'roll', 'twine', 'envelop', 'enfold', 'enwrap']"
gazeth,[]
debauch'd,[]
bargain'd,[]
falseness,"['falsity', 'faithlessness', 'fickleness', 'inconstancy', 'insincerity']"
power,"['powerfulness', 'ability', 'office', 'force', 'exponent', 'index', 'might', 'mightiness', 'world_power', 'major_power', 'great_power', 'superpower', 'baron', 'big_businessman', 'business_leader', 'king', 'magnate', 'mogul', 'top_executive']"
pedascule,[]
cover,"['screen', 'covert', 'concealment', 'blanket', 'covering', 'screening', 'masking', 'binding', 'book_binding', 'back', 'natural_covering', 'top', 'covering_fire', 'cover_charge', 'cover_version', 'cover_song', 'spread_over', 'continue', 'extend', 'treat', 'handle', 'plow', 'deal', 'address', 'embrace', 'encompass', 'comprehend', 'traverse', 'track', 'cross', 'pass_over', 'get_over', 'get_across', 'cut_through', 'cut_across', 'report', 'cover_up', 'insure', 'underwrite', 'compensate', 'overcompensate', 'shroud', 'enshroud', 'hide', 'breed', 'overlay', 'brood', 'hatch', 'incubate']"
confidence,"['assurance', 'self-assurance', 'self-confidence', 'authority', 'sureness']"
elbow],[]
indebted,[]
fineless,[]
uncles,[]
hymen,"['Hymen', 'maidenhead']"
drums,"['drum', 'membranophone', 'tympan', 'barrel', 'metal_drum', 'brake_drum', 'drumfish', 'beat', 'thrum', 'cram', 'grind_away', 'bone_up', 'swot', 'get_up', 'mug_up', 'swot_up']"
dropt,[]
doubleness,[]
ordure,"['fecal_matter', 'faecal_matter', 'feces', 'faeces', 'BM', 'stool']"
tongued,[]
tavy's,[]
lifeless,[]
reformed,"['reform', 'reclaim', 'regenerate', 'rectify', 'straighten_out', 'see_the_light']"
damned'st,[]
woundless,[]
bang'd,[]
wotting,[]
avenged,"['revenge', 'avenge']"
bodies,"['body', 'organic_structure', 'physical_structure', 'dead_body', 'torso', 'trunk', 'consistency', 'consistence', 'eubstance', 'soundbox']"
mortimers,['Mortimer']
rides,"['drive', 'ride', 'sit', 'tease', 'razz', 'rag', 'cod', 'tantalize', 'tantalise', 'bait', 'taunt', 'twit', 'rally', 'depend_on', 'devolve_on', 'depend_upon', 'turn_on', 'hinge_on', 'hinge_upon', 'mount', 'rid', 'free']"
vigilance,"['watchfulness', 'wakefulness', 'alertness']"
sentenc'd,[]
claribel,[]
viand,[]
climb],[]
ellen,[]
pandarus',[]
malignancy,['malignance']
shaw,"['Shaw', 'Artie_Shaw', 'Arthur_Jacob_Arshawsky', 'Henry_Wheeler_Shaw', 'Josh_Billings', 'Anna_Howard_Shaw', 'G._B._Shaw']"
[lays,[]
since,[]
kitten,[]
rising,"['rise', 'ascent', 'ascension', 'rebellion', 'insurrection', 'revolt', 'uprising', 'lift', 'arise', 'move_up', 'go_up', 'come_up', 'uprise', 'climb', 'get_up', 'stand_up', 'rear', 'surface', 'rise_up', 'originate', 'develop', 'spring_up', 'grow', 'ascend', 'wax', 'mount', 'heighten', 'turn_out', 'jump', 'climb_up', 'rebel', 'prove', 'resurrect', 'acclivitous', 'uphill']"
